segment,region,company_name,website,email,phone,target_title,source_url,notes,extra_col_1,extra_col_2,extra_col_3,extra_col_4,extra_col_5,extra_col_6,extra_col_7,extra_col_8,extra_col_9,extra_col_10,extra_col_11,extra_col_12,extra_col_13,extra_col_14,extra_col_15,extra_col_16,extra_col_17,extra_col_18,extra_col_19,extra_col_20,extra_col_21,extra_col_22,extra_col_23,extra_col_24,extra_col_25,extra_col_26,extra_col_27,extra_col_28,extra_col_29,extra_col_30,extra_col_31,extra_col_32,extra_col_33,extra_col_34,extra_col_35,extra_col_36,extra_col_37,extra_col_38,extra_col_39,extra_col_40,extra_col_41,business_category,business_type,business_group
Event planners,Northeast,A & J Luxury Event Planning,https://www.ajluxuryeventplanning.com/,,"A & J Luxury Event Planning - Brooklyn, NY - Event Planner Toggle navigation Party Wedding Meeting List Your Business Sign In Find a Venue Brooklyn Event Planners View photos (231) View photos (231) A & J Luxury Event Planning Brooklyn, NY Recommendations $40-$3,500 /event $125 /hour Our Luxury services includes budgeting, establishing timelines, selecting and reserving the event sites, acquiring permits, planning food, coordinating transportation, developing a theme, arranging for activities, selecting speakers and keynotes, arranging for equipment and facilities, managing risk, and developing contingency plans. Our duty as event planners is to speak with clients to figure out what the clients wants and needs are, coming up with ideas to inspire the clients vision, offer suggestions, establishing the date, time, location, budget, entertainment, food and favors, as well as any other details of the event. Website Phone A & J Luxury Event Planning Brooklyn, NY $40-$3,500 /event $125 /hour Recommendations Our Luxury services includes budgeting, establishing timelines, selecting and reserving the event sites, acquiring permits, planning food, coordinating transportation, developing a theme, arranging for activities, selecting speakers and keynotes, arranging for equipment and facilities, managing risk, and developing contingency plans. Our duty as event planners is to speak with clients to figure out what the clients wants and needs are, coming up with ideas to inspire the clients vision, offer suggestions, establishing the date, time, location, budget, entertainment, food and favors, as well as any other details of the event. Read more Website Phone Event Pricing Details Silk Floral Arrangement Rental Packages 500 people max $40 - $175 per event Details Partial Event Planning 500 people max $500 per event Details Day of Coordination 250 people max $850 per event Details Full Event Planning Services 500 people max $850 per event Details Partial Planning Consultant Package 200 people max $950 per event Details A & J Event Decor Package 70 people max $1,650 per event Details “Month of” Planning Package 200 people max $1,750 per event Details Full Wedding Package 200 people max $3,500 per event Details Hourly Consultation 500 people max $125 per hour Recommendations Mohamed’s Luxury Birthday Picnic Dinner — An Eventective User from Prospect Park I had been struggling to decide on what it was that I wanted to do for my best friend on his birthday this year. I realize that as we start to get older, everything starts to become so played out, so I really wanted to do something that’ll be fun & relaxing, but also intimate, small & special. What better way to do it than to throw a Surprise Luxury Picnic Dinner & who better to plan this dinner none other than A & J Luxury Event Planning. I will start off by saying that my Event Planners NEVER disappoint. Not only was the set-up beautifully orchestrated, but every single detail was carefully thought out. I can’t even begin to thank Julisa for putting everything together so perfectly in such a short period of time. She created such a beautiful atmosphere for my best friend’s surprise dinner that all of my guests are still talking about our picnic ‘til this day. I could not have asked for a better event planner, communicator & absolute professional. I provided Julisa with a MoodBoard of what I was looking for & she executed beyond my expectations. The entire set up was executed with such precision, class, grace & passion. Not only was the set-up beautiful, but the location was serene & the seating was extremely comfortable. Julisa put the biggest smile on all of our faces, especially on the face of the most important guest, the birthday man. Because of that, this will forever be a memory that he will always cherish. I am truly grateful to have had the opportunity for Julisa & thank the entire A & J Team for their continuous love & support. I cannot wait for Julisa & her team to plan another one of my events. Fanta & Ismaël’s Baby Shower — An Eventective User from Brooklyn, New York It was such an incredible opportunity to work with A & J Luxury Event Planning. It was extremely important for me to find the right venue space, but, most importantly, for me to find the right event planner to bring my vision to life. I needed for my very first motherhood experience to be one for the books, so, having A & J Luxury Event Planning plan my entire shower from start to finish was truly one of the most incredible highlights of my event. It was such a delight working alongside Allenia & Julisa for the venue set-up. Their incredible team of professionals were extremely responsive & accommodating throughout the entire planning process. They kept me updated on changes & were always willing to work on special requests made. Their attention to detail was evident in how everything was beautifully executed & I was not the least bit disappointed in how everything came together. A & J Luxury Event Planning went above & beyond for my baby shower. Their team found different ways to make my event a unique & personalized experience not just for my family & I, but also for my guests. For that, I am incredibly grateful to their entire team. I cannot thank A & J Luxury Event Planning enough for their time, patience, professionalism, kindness & incredible vision. It was an absolute pleasure working with A & J Luxury Event Planning & I would highly recommend their services to anyone that is looking for the right type of planner for their next event. I, personally, look forward to having them plan more of my events in the very near future. Thank you so much to the incredible event planners at A & J Luxury Event Planning. Communication — An Eventective User from brooklyn ny My experience with A & J Luxury for my wedding was nothing short of extraordinary. Allenia and Julisa, the dynamic duo behind the company, created a day that was beyond my wildest dreams. From the moment we engaged their services to the grand finale of our wedding day, their meticulous planning and execution were impeccable. They left no stone unturned in ensuring that every detail was perfect. From coordinating with vendors to managing the timeline, their expertise was evident in every aspect of the event. The communication with A & J Luxury was top-notch, which helped ease any pre-wedding jitters. They were always available to answer our questions and provide guidance, making the entire process stress-free and enjoyable. Thank you so much — An Eventective User from Brooklyn NY We are so grateful to Allenia and A & J Luxury Event Planning for their professional and experienced wedding planning services. We hired them for full wedding planning services and they did an absolutely fabulous job. We will never forget the amazing wedding they planned for us. Thank you for making our special day unforgettable! Allenia was always available to answer our questions and help us with anything we needed. She was patient and understanding, and she always made sure that we were happy with the plans. She took the time to get to know us and our vision for our wedding, and she created a plan that was perfect for us. The day of our wedding was everything we had dreamed of and more. Allenia and her team made sure that everything went smoothly, and they were always there to help out with anything we needed. We could not have asked for a better wedding planner or a better wedding. Thank you again, Allenia and A & J Luxury Event Planning, for making our wedding day so special! Write A Recommendation Show All 4 Recommendations Follow Eventective Quick Links About Us Terms of Use Terms for Event Businesses Cookie Preferences Privacy Plan An Event How it works Party Planning 101 Plan an event now Create an Event Website Market My Business How it works Why Eventective Eventective blog Pricing List Your Business © 2026 Eventective, Inc. | All Rights Reserved",Principal Planner,https://www.eventective.com/brooklyn-ny/a-j-luxury-event-planning-752758.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Bride's BFF,https://showiticeman.wpengine.com/,,2404069477,Founder,https://www.eventective.com/frederick-md/a-bride-s-bff-frederick-620078.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Bride's BFF,https://showiticeman.wpengine.com/,,2404069477,Event Planner,https://www.eventective.com/frederick-md/a-bride-s-bff-frederick-620078.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Bride's BFF,https://showiticeman.wpengine.com/,,2404069477,Director of Events,https://www.eventective.com/frederick-md/a-bride-s-bff-frederick-620078.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Bride's BFF,https://showiticeman.wpengine.com/,,2404069477,Creative Director,https://www.eventective.com/frederick-md/a-bride-s-bff-frederick-620078.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Bride's BFF,https://showiticeman.wpengine.com/,,2404069477,Managing Partner,https://www.eventective.com/frederick-md/a-bride-s-bff-frederick-620078.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Bride's BFF,https://showiticeman.wpengine.com/,,2404069477,Principal Planner,https://www.eventective.com/frederick-md/a-bride-s-bff-frederick-620078.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Central Park Wedding,https://acentralparkwedding.com/,,6464506937,Founder,https://www.eventective.com/new-york-ny/a-central-park-wedding-576858.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Central Park Wedding,https://acentralparkwedding.com/,,6464506937,Event Planner,https://www.eventective.com/new-york-ny/a-central-park-wedding-576858.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Central Park Wedding,https://acentralparkwedding.com/,,6464506937,Director of Events,https://www.eventective.com/new-york-ny/a-central-park-wedding-576858.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Central Park Wedding,https://acentralparkwedding.com/,,6464506937,Creative Director,https://www.eventective.com/new-york-ny/a-central-park-wedding-576858.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Central Park Wedding,https://acentralparkwedding.com/,,6464506937,Managing Partner,https://www.eventective.com/new-york-ny/a-central-park-wedding-576858.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Central Park Wedding,https://acentralparkwedding.com/,,6464506937,Principal Planner,https://www.eventective.com/new-york-ny/a-central-park-wedding-576858.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Divine Affair,https://www.adivineaffair.ca/,,7324581625,Founder,https://www.eventective.com/brick-nj/a-divine-affair-385642.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Divine Affair,https://www.adivineaffair.ca/,,7324581625,Event Planner,https://www.eventective.com/brick-nj/a-divine-affair-385642.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Divine Affair,https://www.adivineaffair.ca/,,7324581625,Director of Events,https://www.eventective.com/brick-nj/a-divine-affair-385642.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Divine Affair,https://www.adivineaffair.ca/,,7324581625,Creative Director,https://www.eventective.com/brick-nj/a-divine-affair-385642.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Divine Affair,https://www.adivineaffair.ca/,,7324581625,Managing Partner,https://www.eventective.com/brick-nj/a-divine-affair-385642.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Divine Affair,https://www.adivineaffair.ca/,,7324581625,Principal Planner,https://www.eventective.com/brick-nj/a-divine-affair-385642.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Royal Affair Event Planning & Management,http://www.aroyalaffairevents.com/,,4437993346,Founder,https://www.eventective.com/baltimore-md/a-royal-affair-event-planning-management-347223.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Royal Affair Event Planning & Management,http://www.aroyalaffairevents.com/,,4437993346,Event Planner,https://www.eventective.com/baltimore-md/a-royal-affair-event-planning-management-347223.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Royal Affair Event Planning & Management,http://www.aroyalaffairevents.com/,,4437993346,Director of Events,https://www.eventective.com/baltimore-md/a-royal-affair-event-planning-management-347223.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Royal Affair Event Planning & Management,http://www.aroyalaffairevents.com/,,4437993346,Creative Director,https://www.eventective.com/baltimore-md/a-royal-affair-event-planning-management-347223.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Royal Affair Event Planning & Management,http://www.aroyalaffairevents.com/,,4437993346,Managing Partner,https://www.eventective.com/baltimore-md/a-royal-affair-event-planning-management-347223.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Royal Affair Event Planning & Management,http://www.aroyalaffairevents.com/,,4437993346,Principal Planner,https://www.eventective.com/baltimore-md/a-royal-affair-event-planning-management-347223.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Somers Day Spa & Salon,http://www.somersdayspa.com/,,8607634544,Founder,https://www.eventective.com/enfield-ct/a-somers-day-spa-salon-196146.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Somers Day Spa & Salon,http://www.somersdayspa.com/,,8607634544,Event Planner,https://www.eventective.com/enfield-ct/a-somers-day-spa-salon-196146.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Somers Day Spa & Salon,http://www.somersdayspa.com/,,8607634544,Director of Events,https://www.eventective.com/enfield-ct/a-somers-day-spa-salon-196146.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Somers Day Spa & Salon,http://www.somersdayspa.com/,,8607634544,Creative Director,https://www.eventective.com/enfield-ct/a-somers-day-spa-salon-196146.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Somers Day Spa & Salon,http://www.somersdayspa.com/,,8607634544,Managing Partner,https://www.eventective.com/enfield-ct/a-somers-day-spa-salon-196146.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,A Somers Day Spa & Salon,http://www.somersdayspa.com/,,8607634544,Principal Planner,https://www.eventective.com/enfield-ct/a-somers-day-spa-salon-196146.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,About the Details Draping & Event Styling,https://aboutthedetailsnyc.com/,,9178060386,Founder,https://www.eventective.com/bronx-ny/about-the-details-draping-event-styling-750080.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,About the Details Draping & Event Styling,https://aboutthedetailsnyc.com/,,9178060386,Event Planner,https://www.eventective.com/bronx-ny/about-the-details-draping-event-styling-750080.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,About the Details Draping & Event Styling,https://aboutthedetailsnyc.com/,,9178060386,Director of Events,https://www.eventective.com/bronx-ny/about-the-details-draping-event-styling-750080.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,About the Details Draping & Event Styling,https://aboutthedetailsnyc.com/,,9178060386,Creative Director,https://www.eventective.com/bronx-ny/about-the-details-draping-event-styling-750080.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,About the Details Draping & Event Styling,https://aboutthedetailsnyc.com/,,9178060386,Managing Partner,https://www.eventective.com/bronx-ny/about-the-details-draping-event-styling-750080.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,About the Details Draping & Event Styling,https://aboutthedetailsnyc.com/,,9178060386,Principal Planner,https://www.eventective.com/bronx-ny/about-the-details-draping-event-styling-750080.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Collaborations,https://planeventslg.wixsite.com/absolutecollab,,5186831551,Founder,https://www.eventective.com/lake-george-ny/absolute-collaborations-671225.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Collaborations,https://planeventslg.wixsite.com/absolutecollab,,5186831551,Event Planner,https://www.eventective.com/lake-george-ny/absolute-collaborations-671225.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Collaborations,https://planeventslg.wixsite.com/absolutecollab,,5186831551,Director of Events,https://www.eventective.com/lake-george-ny/absolute-collaborations-671225.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Collaborations,https://planeventslg.wixsite.com/absolutecollab,,5186831551,Creative Director,https://www.eventective.com/lake-george-ny/absolute-collaborations-671225.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Collaborations,https://planeventslg.wixsite.com/absolutecollab,,5186831551,Managing Partner,https://www.eventective.com/lake-george-ny/absolute-collaborations-671225.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Collaborations,https://planeventslg.wixsite.com/absolutecollab,,5186831551,Principal Planner,https://www.eventective.com/lake-george-ny/absolute-collaborations-671225.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Events By Corrine dba Event Makers,https://www.absoluteeventsbycorrine.com/,,2013271000,Founder,https://www.eventective.com/kearny-nj/absolute-events-by-corrine-dba-event-makers-282383.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Events By Corrine dba Event Makers,https://www.absoluteeventsbycorrine.com/,,2013271000,Event Planner,https://www.eventective.com/kearny-nj/absolute-events-by-corrine-dba-event-makers-282383.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Events By Corrine dba Event Makers,https://www.absoluteeventsbycorrine.com/,,2013271000,Director of Events,https://www.eventective.com/kearny-nj/absolute-events-by-corrine-dba-event-makers-282383.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Events By Corrine dba Event Makers,https://www.absoluteeventsbycorrine.com/,,2013271000,Creative Director,https://www.eventective.com/kearny-nj/absolute-events-by-corrine-dba-event-makers-282383.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Events By Corrine dba Event Makers,https://www.absoluteeventsbycorrine.com/,,2013271000,Managing Partner,https://www.eventective.com/kearny-nj/absolute-events-by-corrine-dba-event-makers-282383.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Absolute Events By Corrine dba Event Makers,https://www.absoluteeventsbycorrine.com/,,2013271000,Principal Planner,https://www.eventective.com/kearny-nj/absolute-events-by-corrine-dba-event-makers-282383.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Aced It Events,https://www.aceditevents.com/,,9176644401,Founder,https://www.eventective.com/new-york-ny/aced-it-events-680137.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Aced It Events,https://www.aceditevents.com/,,9176644401,Event Planner,https://www.eventective.com/new-york-ny/aced-it-events-680137.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Aced It Events,https://www.aceditevents.com/,,9176644401,Director of Events,https://www.eventective.com/new-york-ny/aced-it-events-680137.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Aced It Events,https://www.aceditevents.com/,,9176644401,Creative Director,https://www.eventective.com/new-york-ny/aced-it-events-680137.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Aced It Events,https://www.aceditevents.com/,,9176644401,Managing Partner,https://www.eventective.com/new-york-ny/aced-it-events-680137.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Aced It Events,https://www.aceditevents.com/,,9176644401,Principal Planner,https://www.eventective.com/new-york-ny/aced-it-events-680137.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,ACL Event Planning,http://acleventplanning.weebly.com/,,5709776638,Founder,https://www.eventective.com/piscataway-nj/acl-event-planning-159462.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,ACL Event Planning,http://acleventplanning.weebly.com/,,5709776638,Event Planner,https://www.eventective.com/piscataway-nj/acl-event-planning-159462.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,ACL Event Planning,http://acleventplanning.weebly.com/,,5709776638,Director of Events,https://www.eventective.com/piscataway-nj/acl-event-planning-159462.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,ACL Event Planning,http://acleventplanning.weebly.com/,,5709776638,Creative Director,https://www.eventective.com/piscataway-nj/acl-event-planning-159462.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,ACL Event Planning,http://acleventplanning.weebly.com/,,5709776638,Managing Partner,https://www.eventective.com/piscataway-nj/acl-event-planning-159462.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,ACL Event Planning,http://acleventplanning.weebly.com/,,5709776638,Principal Planner,https://www.eventective.com/piscataway-nj/acl-event-planning-159462.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adam Aleksander Presents,https://adamaleksanderpresents.com/,,9295957324,Founder,https://www.eventective.com/new-york-ny/adam-aleksander-presents-783959.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adam Aleksander Presents,https://adamaleksanderpresents.com/,,9295957324,Event Planner,https://www.eventective.com/new-york-ny/adam-aleksander-presents-783959.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adam Aleksander Presents,https://adamaleksanderpresents.com/,,9295957324,Director of Events,https://www.eventective.com/new-york-ny/adam-aleksander-presents-783959.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adam Aleksander Presents,https://adamaleksanderpresents.com/,,9295957324,Creative Director,https://www.eventective.com/new-york-ny/adam-aleksander-presents-783959.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adam Aleksander Presents,https://adamaleksanderpresents.com/,,9295957324,Managing Partner,https://www.eventective.com/new-york-ny/adam-aleksander-presents-783959.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adam Aleksander Presents,https://adamaleksanderpresents.com/,,9295957324,Principal Planner,https://www.eventective.com/new-york-ny/adam-aleksander-presents-783959.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adirondack Wedding Association,https://csgievents.wixsite.com/adirondack-weddings,,5187989333,Founder,https://www.eventective.com/clifton-park-ny/adirondack-wedding-association-clifton-park-532424.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adirondack Wedding Association,https://csgievents.wixsite.com/adirondack-weddings,,5187989333,Event Planner,https://www.eventective.com/clifton-park-ny/adirondack-wedding-association-clifton-park-532424.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adirondack Wedding Association,https://csgievents.wixsite.com/adirondack-weddings,,5187989333,Director of Events,https://www.eventective.com/clifton-park-ny/adirondack-wedding-association-clifton-park-532424.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
Event planners,Northeast,Adirondack Wedding Association,https://csgievents.wixsite.com/adirondack-weddings,,5187989333,Creative Director,https://www.eventective.com/clifton-park-ny/adirondack-wedding-association-clifton-park-532424.html,Direct profile data from Eventective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Events,Event Planner,Event Planning Services
